book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,47,147,800,1319,47,148,874,123, خصصتنا باثقالك واسبابك من بينهم فاقر بالاساءة وتالف القوم ووعدهم بما يحبون وامرهم بالانصراف ليعودوا ويقضي حواءجهم ثم ينصرفوا الي, بمءنتك وتحاملك واساءتك من بين اهل الاقاليم وكيف لم تقسم امر كذا وكذا بيننا وبين الاقاليم وعدد عليه اشياء كان يمكنه تخفيفها عنهم وجرد له الصدق والقول في ذلك فقدح في قلب الضحاك قوله وعمل فيه حتي انخزل واقر بالاساءة وتالف القوم ووعدهم ما يحبون وامرهم بالانصراف لينزلوا ويتدعوا ثم يعودوا ليقضي حواءجهم ثم ينصرفوا اليms0147 بلادهم وزعموا ان امه ودك كانت شرا منه واردي وانها كانت في وقت معاتبة القوم اياه بالقرب منه تتعرف ما يقولونه فتغتاظ وتنكره فلما خرج القوم دخلت مستشيطة
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,50,158,1531,563,51,158,458,1173, ابراهيم الذي ذكره الله في كلامه العزيز وانماms0050 ذكرته في هذا الموضع لان قصته في اولاده الثلاثة شبيهة بقصة نوح علي ما سياتي ولحسن سيرته وهلاك الضحاك علي يديه ولانه قيل ان هلاك الضحاك كان علي يد نوح واما باقي نسابة الفرس فانهم ينسبون افريدون الي جمشيد الملك وكان بينهما عشرة اباء كلهم يسمي اثغيان خوفا من الضحاك وانما كانوا يتميزون بالقاب لقبوها فكان يقال لاحدهم اثغيان صاحب البقر احمر واثغيان صاحب البقر البلق واشباه ذلك وكان افريدون اول من ذلل الفيلة وامتطاها ونتج البغال واتخذ الاوز والحمام وعمل الترياق ورد المظالم وامر الناس بعبادة, السبع الذي ذكر الله في كتابه وقال بعضهم هو سليمان بن داود وانما ذكرته في هذا الموضع لما ذكرت فيه من قول من قال انه نوح وان قصته شبيهة بقصة نوح في اولاد له ثلاثة وعدله وحسن سيرته وهلاك الضحاك علي يده وانه قيل ان هلاك الضحاك كان علي يد نوح وان نوحا انما كان ارسل في قول من ذكرت عنه انه قال كان هلاك الضحاك علي يدي نوح حين ارسل الي قومه وهم كانوا قوم الضحاك فاما الفرس فانهم ينسبونه النسبة التي انا ذاكرها وذلك انهم يزعمون ان افريدون من ولد جم شاذ الملك الذي قتله الازدهاق علي ما قد بينا من امره قبل وان بينه وبين جم عشرة اباء وقد حدثت عن هشام بن محمد بن الساءب قال بلغنا ان افريدون وهو من نسل جم الملك الذي كان من قبل الضحاك قال ويزعمون انه التاسع من ولده وكان مولده بدنباوند
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,57,175,1552,1102,58,176,32,171, وذي القرنين وسليمان بن داود واضافms0057 غيره اليهم بختنصر وسنذرك بطلان هذا القول فلما اراد الله ان, وذي القرنين وسليمان بن داود وقال بعضهم نمرود هو الضحاك نفسه حدثت عن هشام بن محمد قال بلغنا والله اعلم ان الضحاك هو نمرود وان ابراهيم خليل الرحمن ولد في زمانه وانه صاحبه الذي اراد احراقه حدثني موسي بن هارون قال حدثنا عمرو بن حماد قال حدثنا اسباط عن السدي في خبر ذكره عن ابي صالح وعن ابي مالك عن ابن عباس وعن مرة الهمداني عن ابن مسعود وعن ناس من اصحاب النبي ص ان اول ملك ملك في الارض شرقها وغربها نمرود بن كنعان ابنms0175 كوش بن سام بن نوح وكانت الملوك الذين ملكوا الارض كلها اربعة نمرود وسليمان بن داود وذو القرنين وبختنصر مءمنان وكافران وقال ابن اسحاق فيما حدثني ابن حميد قال حدثنا سلمة عن ابن اسحاق فلما اراد الله عز
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,87,256,1074,527,87,256,1099,918, مثله اذا مات وسقط الي الارض وقيل جلس بين رجليها فراي في الحاءط ولا تقربوا الزني, حل الهميان وجلس منها مجلس الحاءز حدثنا الحسن بن محمد قال حدثنا حجاج بن محمد عن ابن جريج قال اخبرنا عبد الله بن ابي مليكة قال قلت لابن عباس ما بلغ من هم يوسف قال استلقت له وجلس بين رجليها ينزع ثيابه فصرف الله تعالي عنه ما كان هم به من السوء بما راي من البرهان الذي اراه الله فذلك فيما قال بعضهم صورة يعقوب عاضا علي اصبعه وقال بعضهم بل نودي من جانب البيت اتزني فتكون كالطير وقع ريشه فذهب يطير ولا ريش له وقال بعضهم راي في الحاءط مكتوبا ولا تقربوا
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,103,290,196,1515,103,291,480,777, سنة او سنتين الا وان الملك ينبغي ان يكون فيه ثلاث خصال ان يكون صديقا لا يكذب وان يكون سخيا لا يبخل وان يملك نفسه عند الغضب فانه مسلط ويده مبسوطة والخراج ياتيه فلا يستاثر علي جنده ورعيته بما هم اهل له وان يكثر العفو فانه لا ملك اقوي ولا ابقي من ملك فيه العفو فان الملك ان يخطء في العفو خير من ان يخطء في العقوبة الا وان الترك قد طمعت فيكم, او سنتين وامر الجند للملك بمنزلة جناحي الطاءر فهم اجنحة الملك متي قصms0290 من الجناح ريشة كان ذلك نقصانا منه فكذلك الملك انما هو بجناحه وريشه الا وان الملك ينبغي ان يكون فيه ثلاث خصال اولها ان يكون صدوقا لا يكذب وان يكون سخيا لا يبخل وان يملك نفسه عند الغضب فانه مسلط ويده مبسوطة والخراج ياتيه فينبغي الا يستاثر عن جنده ورعيته بما هم اهل له وان يكثر العفو فانه لا ملك ابقي من ملك فيه العفو ولا اهلك من ملك فيه العقوبة الا وان المرء ان يخطء في العفو فيعفو خير من ان يخطء في العقوبة فينبغي للملك ان يتثبت في الامر الذي فيه قتل النفس وبوارها واذا رفع اليه من عامل من عماله ما يستوجب به العقوبة فلا ينبغي له ان يحابيه وليجمع بينه وبين المتظلم فان صح عليه للمظلوم حق خرج اليه منه وان عجز عنه ادي عنه الملك ورده الي موضعه واخذه باصلاح ما افسد فهذا لكم علينا الا ومن سفك دما بغير حق او قطع يدا بغير حق فاني لا اعفو عن ذلك الا ان يعفو عنه صاحبه فخذوا هذا عني وان الترك قد طمعت فيكم فاكفونا
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,103,291,853,1370,103,292,868,938, يحلون عقد الرحال الا في غيرها وهي خطبة طويلة ثم امر بالطعام فاكلوا وشربوا, يحلون عقد الرحال الا في غيرها وانما بلغتهم فيها بالعواري فما احسن الشكر للمنعم والتسليم لمن القضاء له ومن احق بالتسليم لمن فوقه ممن لا يجد مهربا الا اليه ولاms0291 معولا الا عليه فثقوا بالغلبة اذا كانت نياتكم ان النصر من الله وكونوا علي ثقة من درك الطلبة اذا صحت نياتكم واعلموا ان هذا الملك لا يقوم الا بالاستقامة وحسن الطاعة وقمع العدو وسد الثغور والعدل للرعية وانصاف المظلوم فشفاءكم عندكم والدواء الذي لا داء فيه الاستقامة والامر بالخير والنهي عن الشر ولا قوه الا بالله انظروا للرعية فانها مطعمكم ومشربكم ومتي عدلتم فيها رغبوا في العمارة فزاد ذلك في خراجكم وتبين في زيادة ارزاقكم واذا خفتم علي الرعية زهدوا في العمارة وعطلوا اكثر الارض فنقص ذلك من خراجكم وتبين في نقص ارزاقكم فتعاهدوا الرعية بالانصاف وما كان من الانهار والبثوق مما نفقة ذلك من السلطان فاسرعوا فيه قبل ان يكثر وما كان من ذلك علي الرعية فعجزوا عنه فاقرضوهم من بيت مال الخراج فاذا حان اوقات خراجهم فخذوا من خراج غلاتهم علي قدر ما لا يجحف ذلك بهم ربع في كل سنة او ثلث او نصف لكيلا يشق ذلك عليهم هذا قولي وامري يا موبذ موبذان الزم هذا القول وخذ في هذا الذي سمعت في يومك اسمعتم ايها الناس فقالوا نعم قد قلت فاحسنت ونحن فاعلون ان شاء الله ثم امر بالطعام فوضع فاكلوا
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,126,336,466,1494,126,337,704,1170, في بني اسراءيل واخبر الخبر وكان ذا قوة وبطش فقصد زمري فراه وهو مضاجع المراة فطعنهما بحربة في يده فانتظمهما ورفع الطاعون وقد هلك في تلك الساعة عشرون الفا وقيل سبعون الفا فانزل الله في بلعم واتل عليهم نبا الذي اتيناه اياتنا فانسلخ منها فاتبعه الشيطان فكان من الغاوين ثم ان موسي قدم يوشع الي اريحاء, تقربها قال فو الله لا نطيعكms0336 في هذا ثم دخل بها قبته فوقع عليها فارسل الله الطاعون في بني اسراءيل وكان فنحاص بن العيزار بن هارون صاحب امر موسي وكان رجلا قد اعطي بسطة في الخلق وقوة في البطش وكان غاءبا حين صنع زمري بن شلوم ما صنع فجاء والطاعون يحوس في بني اسراءيل فاخبر الخبر فاخذ حربته وكانت من حديد كلها ثم دخل عليهما القبة وهما متضاجعان فانتظمهما بحربته ثم خرج بهما رافعهما الي السماء والحربة قد اخذها بذراعه واعتمد بمرفقه علي خاصرته واسند الحربة الي لحيته وكان بكر العيزار فجعل يقول اللهم هكذا نفعل بمن يعصيك ورفع الطاعون فحسب من يهلك من بني اسراءيل في الطاعون فيما بين ان اصاب زمري المراة الي ان قتله فنحاص فوجدوا قد هلك منهم سبعون الفا والمقلل لهم يقول عشرون الفا في ساعة من النهار فمن هنالك تعطي بنو اسراءيل ولد فنحاص بن العيزار بن هارون من كل ذبيحة ذبحوها القبة والذراع واللحي لاعتماده بالحربة علي خاصرته واخذه اياها بذراعه واسناده اياها الي لحيته والبكر من كل اموالهم وانفسهم لانه كان بكر العيزار ففي بلعم بن باعور انزل الله تعالي علي محمد ص واتل عليهم نبا الذي اتيناه اياتنا فانسلخ منها يعني بلعم بن باعور فاتبعه الشيطان الي قوله لعلهم يتفكرون يعني بني اسراءيل اني قد جءتهم بخبر ما كان فيهم مما يخفون عليك لعلهم يتفكرون فيعرفون انه لم يات بهذا الخبر عما مضي فيهم الا نبي ياتيه خبر من السماء ثم ان موسي قدم يوشع بن نون
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,132,356,325,534,132,356,511,1079, وكان معه وصحبه وصدقه وكان الياس قد كبر فاوحي الله اليه انك قد اهلكت كثيرا من الخلق من البهاءم والدواب والطير وغيرها ولم يعص سوي بني اسراءيل فقال الياس اي رب دعني اكن انا الذي ادعوا لهم وابتهج بالفرج لعلهم يرجعون فجاء الياس اليهم وقال لهم انكم, الياس قد اسن وكبر وكان اليسع غلاما شابا فيزعمون والله اعلم ان الله اوحي الي الياس انك قد اهلكت كثيرا من الخلق ممن لم يعص سوي بني اسراءيل ممن لم اكن اريد هلاكه بخطايا بني اسراءيل من البهاءم والدواب والطير والهوام والشجر بحبس المطر عن بني اسراءيل فيزعمون والله اعلم ان الياس قال اي رب دعني اكن انا الذي ادعو لهم به واكن انا الذي اتيهم بالفرج مما هم فيه من البلاء الذي اصابهم لعلهم ان يرجعوا وينزعوا عما هم عليه من عبادة غيرك قيل له نعم فجاء الياس الي بني اسراءيل فقال لهم انكم قد هلكتم جهدا وهلكت البهاءم والدواب والطير والهوام والشجر بخطاياكم وانكم علي باطل وغرور او كما قال لهم فان كنتم تحبون ان تعلموا
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,135,361,1176,498,135,361,1315,721, فهي عصا موسي ورضاضة الالواح فحملته الملاءكة واتت به الي طالوت بين السماء والارض والناس ينظرون فاخرجه طالوت اليهم فاقروا بملكه ساخطين وخرجوا معه كارهين وهم ثمانون الفا فلما خرج قال لهم طالوت ان الله, جاءت الملاءكة بالتابوت تحمله بين السماء والارض وهم ينظرون اليه حتي وضعته عند طالوت حدثني يونس قال اخبرنا ابن وهب قال قال ابن زيد نزلت الملاءكة بالتابوت نهارا ينظرون اليه عيانا حتي وضعوه بين اظهرهم قال فاقروا غير راضين وخرجوا ساخطين رجع الحديث الي حديث السدي فخرجوا معه وهم ثمانون
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,137,365,815,1511,137,366,1039,729, اخبرني بها فلما اكثر ناداه مناد من القبور يا طالوت اما رضيت قتلتنا احياء حتي لا تءذينا امواتا فازداد بكاء وحزنا فرحمه الرجل الذي امره بقتل تلك المراة فقال له ان دللتك علي عالم لعلك تقتله قال لا فاخذ عليه العهود والمواثيق ثم اخبره بتك المراة فقال سلها هل لي من توبة فحضر عندها وسالها, فلما اكثر عليهم ليالي ناداهms0365 مناد من القبور ان يا طالوت اما ترضي ان قتلتنا احياء حتي تءذينا امواتا فازداد بكاء وحزنا فرحمه الخباز فكلمه فقال مالك فقال هل تعلم لي في الارض عالما اساله هل لي من توبة فقال له الخباز هل تدري ما مثلك انما مثلك مثل ملك نزل قرية عشاء فصاح الديك فتطير منه فقال لا تتركوا في القرية ديكا الا ذبحتموه فلما اراد ان ينام قال اذا صاح الديك فايقظونا حتي ندلج فقالوا له وهل تركت ديكا يسمع صوته ولكن هل تركت عالما في الارض فازداد حزنا وبكاء فلما راي الخباز منه الجد قال ارايتك ان دللتك علي عالم لعلك ان تقتله قال لا فتوثق عليه الخباز فاخبره ان المراة العالمه عنده قال انطلق بي اليها اسالها هل لي من توبة وكان انما يعلم ذلك الاسم اهل بيت اذا فنيت رجالهم علمت النساء فقال انها ان راتك غشي عليها وفزعت منك فلما بلغ الباب خلفه خلفه ثم دخل عليها الخباز فقال لها الست اعظم الناس
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,137,366,1451,1442,138,367,256,609, ان لا يتابعه ولده فبكي حتيms0137 سقطت اشفار عينيه ونحل جسمه فسالوه بنوه عن حاله فاخبرهم فتجهزوا للغزو فقاتلوا بين يديه حتي قتلوا ثم قاتل هو بعدهم حتي قتل وقيل ان النبي الذي بعث لطالوت حتي اخبره بتوبته اليسع وقيل اشمويل والله اعلم وكانت مدة ملك طالوت الي ان قتل اربعين سنة ذكر ملك داود هو داود بن ايشا بن عوفيذ بن باعز, ونحل جسمه فدخل عليه بنوه وهمms0366 ثلاثة عشر رجلا فكلموه وسالوه عن حاله فاخبرهم خبره وما قيل له في توبته فسالهم ان يغزوا معه فجهزهم فخرجوا معه فشدوا بين يديه حتي قتلوا ثم شد بعدهم هو فقتل وملك داود بعد ذلك وجعله الله نبيا فذلك قوله عز وجل واتاه الله الملك والحكمة قيل هي النبوة اتاه نبوة شمعون وملك طالوت واسم طالوت بالسريانية شاول بن قيس بن ابيال بن ضرار بن بحرت بن افيح بن ايش بن بنيامين بن يعقوب بن اسحاق بن ابراهيم وقال ابن اسحاق كان النبي الذي بعث لطالوت من قبره حتي اخبره بتوبته اليسع بن اخطوب حدثنا بذلك ابن حميد قال حدثنا سلمة عن ابن اسحاق وزعم اهل التوراة ان مدة ملك طالوت من اولها الي ان قتل في الحرب مع ولده كانت اربعين سنة ذكر خبر داود بن ايشي بن عويد بن باعز
