book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,1359,1420,362,529,1359,1420,379,770, عليه ان يبعث الي المختار يعلمه حالهم فكتب الي المختار بذلك وطلب منه النجدة, المختار والي من بالكوفة رسولا يعلمهم حالهم وما توعدهم به ابن الزبير فوجه ثلاثة نفر الي المختار واهل الكوفة حين نام الحرس علي باب زمزم وكتب اليهم يعلمهم بالحال ويسالهم ان لا يخذلوه كما خذلوا الحسين واهل بيته فقدموا علي المختار فدفعوا اليه الكتاب فنادي في الناس وقرا عليهم الكتاب وقال هذا كتاب مهديكم
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,1359,1420,834,990,1359,1420,1166,1195, فوجه ابا عبد الله الجدلي في سبعين راكبا من اهل القوة ووجه ظبيان من عمارة اخا بني تميم ومعه اربعماءة وبعث معه لابن الحنفية اربعماءة الف درهم وسير ابا المعمر في ماءة وهانء بن قيس في ماءة وعمير بن طارق في اربعين ويونس بن عمران في اربعين فوصل ابو عبد الله الجدلي الي ذات عرق فاقام بها حتي اتاه عمير ويونس في ثمانين راكبا فبلغوا ماءة وخمسين رجلا فسار بهم حتي دخلوا المسجد الحرام ومعهم الرايات, ووجه ابا عبد الله الجدلي في سبعين راكبا ومعه ظبيان بن عمير في اربعماءة راكبا وابا المعتمر في ماءة وهانء بن قيس في ماءة وعمير بن طارق في اربعين ويونس بن عمران في اربعين وخرج ابو عمران حتي نزل ذات عرق ولحقه ابن طارق وسار بهم حتي دخلوا المسجد الحرام وهم ينادون يا
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,1412,1460,1159,1158,1413,1460,91,1175, همذان ويزيد بن رويم علي الري ولم يف لاحد شرط له اصبهان وقال علي بهءلاء الفساق الذين انغلوا الشام وافسدوا العراق فقيل قد اجارهم رءساء عشاءرهم فقال وهل يجير علي احد وكان عبد الله بن يزيد بن اسد والد خالد القسري قد لجا الي علي بن عبد الله بن عباس ولجا اليه ايضا يحيي بن معيوف الهمداني ولجا الهذيل بن زفر بن الحرث وكان مع عبد الملك علي ما نذكرهms1412 عمرو بن يزيد الحكمي الي خالد بن يزيد فامنهم عبد الملك فظهروا فصنع عمرو بن حريث لعبد الملك طعاما كثيرا وامر به الي الخورنق, همذان ويزيد بن رويم علي الري وفرق العمال وصنع طعاما كثيرا وامر به الي الخورنق
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,1856,1848,1501,621,1857,1848,317,1196, خراسان داعيا وامره ان يدعوms1856 الي الرضا ولا يسمي احدا وقد ذكرنا فيما تقدم خبر الدعاة وخبر ابي مسلم وقبض مروان علي ابراهيم بن محمد وكان مروان لما راسل المقبض عليه وصف للرسول صفة ابي العباس لانه كان يجد في الكتب ان من هذه صفته يقتلهم ويسلبهم ملكهم وقال له لياتيه بابراهيم بن محمد فقدم الرسول فاخذ ابا العباس بالصفة فلما ظهر ابراهيم فانطلق وامن قيل للرسول انما امرت بابراهيم وهذا, يدعو الي الرضا ولا يسمي احدا وكان بنو امية يحسون بولاية بني العباس فروي خليد بن عجلان قال لما خالف ابن الاشعث ارسل عبد الملك الي خالد بن يزيد فاخبره فقال اما اذا كان الفتق من سجستان فليس عليك باس وانما كنا نتخوف لو كان من خراسان وقد ذكرنا انه لما مات محمد بن علي جعل وصيته بعده لابنه ابراهيم فبعث ابراهيم ابا سلمة حفص بن سليمان مولي السبيع الي خراسان وكتب معه الي النقباء بها ثم رجع اليه فرده ومعه ابو مسلم وبلغ الخبر مروان فبعث الي ابراهيم فاخذه وقد كان عرف صفة الرجل الذي يقتلهم فلما راي ابراهيم قال ليس هذه صفته فردهم في طلبه وفي رواية ان مروان وصف له صفة فجاء فراي تلك الصفة في ابي العباس فاخذه فقيل للرسول انما امرت باخذ ابراهيم
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,1863,1852,1474,688,1864,1852,18,780, اصحاب المخارق وثبت هو فاسرms1863 هو وجماعة وسيرهم الي مروان مع رءوس القتلي فقال, اليه الوليد بن معاوية فلقي المخارق فانهزم اصحابه واسر المخارق وقتل منهم يومءذ عدة فبعث بهم الي عبد الله وبعثه عبد الله الي مروان مع الرءوس فقال مروان
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,1898,1901,668,1265,1898,1902,856,420, الكتاب كتب اليه يهنءه بالخلافة وتقدم ابو مسلم فاتي الانبار فدعا عيسي بن موسي الي ان يبايع له فاتي عيسي وقدم ابو جعفر وخلع عبد الله بن علي فسير المنصور ابا مسلم الي قتاله كما تقدم فكانا مع الحسن بن قحطبة فارسل الحسن الي ابي ايوب وزير المنصور اني قد, جعفر كتب اليه يهنءه بالخلافة فقال يزيد بن ابي اسيد السلمي لابي جعفر اني اكره ان تجامعه في الطريق والناس له اطوع وليس معك احد فاخذ برايه فكان يتاخر ويتقدم ابو مسلم وما كان في عسكر ابي جعفر غير ستة ادرع فمضي ابو مسلم الي الانبار ودعاms1901 عيسي بن موسي ان يبايع له فابي عيسي فقدم ابو جعفر فنزل الكوفة فاتاه خروج عبد الله بن علي الي الانبار وعقده لابي مسلم وقال سر اليه فقال ابو مسلم ان عبد الجبار بن عبد الرحمن وصالح بن الهيثم يعيبانني فاحبسهما فقال ابو جعفر ان عبد الجبار علي شرطي وكان علي شرط ابي العباس وصالح بن الهيثم اخو امير المءمنين من الرضاعة فلم اكن لاحبسهما لظنك بهما فقال اراهما اثر عندك مني فغضب ابو جعفر فقال ابو مسلم لم ارد كل هذا وقال رجل لابي ايوب اني قد ارتبت بابي مسلم
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,1903,1908,581,1481,1903,1909,815,520, فاخبرني عن تقدمك اياي بطريق مكة قال كرهت اجتماعنا علي الماء فيضر ذلك بالناس فتقدمتك للرفق قال فقولك لما اشار عليك بالانصراف الي بطريق مكة وحين اتاك موت ابي العباس الي ان نقدم فنري راينا ومضيت فلا انت اقمت حتي الجقك ولا انت رجعت الي قال منعني من ذلك ما اخبرتك من طلب الرفق بالناس وقلت تقدم, فاخبرني عن تقدمك اياي في الطريقms1908 قال كرهت اجتماعنا علي الماء فيضر ذلك بالناس فتقدمت التماس الرفق قال فقولك حين اتاك الخبر بموت ابي العباس لمن اشار عليك ان تنصرف الي نقدم فنري راينا ومضيت فلا انت اقمت حتي الحقك ولا انت رجعت الي قال منعني ما اخبرتك من طلب الرفق بالناس وقلت نقدم الكوفة قال فجارية عبد الله بن علي اردت ان تتخذها قال لا ولكن خفت ان تضيع فحملتها في قبة ووكلت بها من يحفظها قال فمراغمتك وخروجك الي خراسان قال خفت ان يكون قد دخلك مني شء فقلت اتي خراسان فاكتب اليك بعذري ولو راينا ذهب ما في نفسك علي قال تالله ما رايت كاليوم قط والله ما زدتني الا غضبا قال ليس يقال لي هذا
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,1910,1915,1338,1505,1910,1916,1352,819, بن علي وفيها وسع المنصور المسجد الحرام وحج بالناس هذه السنة الفضل, ملطية للغزو كان في سنة تسعms1915 وثلاثين وماءة وفيها بايع عبد الله بن علي لابي جعفر وهو مقيم بالبصرة مع اخيه سليمان بن علي وفيها خلع جمهور بن مرار العجلي المنصور وكان السبب ان جهور هزم سنباذ وحوي ما في عسكره وكان فيه خزاءن ابي مسلم التي خلفها بالري فلم يوجهها الي ابي جعفر فخاف فخلعه فوجه اليه ابو جعفر محمد بن الاشعث الخزاعي في جيش عظيم فلقيه محمد فاقتتلوا قتالا شديدا وهرب جهور فلحق باذربيجان ثم اخذ بعد ذلك وقتل وفيها قتل الملبد الخارجي وقد ذكرنا شانه في السنة التي قبلها وما جري له الي ان تحصن منه حميد ثم وجه ابو جعفر اليه عبد العزيز بن عبد الرحمن اخا عبد الجبار وضم اليه زياد بن مشكان فاكمن له الملبد ماءة فارس فلما لقيه عبد العزيز خرج عليه الكمين فهزموه وقتلوا عامة اصحابه فوجه اليه ابو جعفر خازم بن خزيمة في نحو من ثمانية الاف فالتقوا فتسايروا من منزل الي منزل فقتل الملبد في اكثر من الف من اصحابه وهرب الباقون فتبعوهم فقتلوا منهم ماءة وخمسين وفي هذه السنة حج بالناس الفضل
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,2099,2285,955,1485,2099,2286,1286,392, من معه من اهل بيته وولده وكتابه وقواده من الطرف والجواهر وغير ذلك وراي الرشيد خلاف ما كان يظن فرده الي خراسان ولما قام الرشيد بالري سير حسينا الخادم الي طبرستان وكتب معه امانا لشروين ابي قارن وامانا لوندا هرمز جد مازيار وامانا لمرزبان بن جستان صاحب الديلم فقدم جستان ووندا هرمز فاكرمهما واحسن اليهما وضمن وندا هرمز السمع والطاعة واداء الخراج عن شروين ورجع الرشيد الي العراق ودخل بغداد, كان معه من اهل بيته وخدمه علي طبقاتهم فراي منه خلاف ماms2285 كان ظن به وغير ما كان يقال عنه فرضي عنه ورده الي خراسان فخرج وهو مشيع له وقدم خزيمة بن خازم علي الرشيد الري فاهدي له هدايا كثيرة وفي هذه السنة قدم سعيد الجرشي باربعماءة رجل من طبرستان فاسلموا علي يد الرشيد وفيها ولي الرشيد عبد الله بن مالك طبرستان والري والرويان ودنباوند وقومس وهمدان وولي عيسي بن جعفر بن سليمان عمان فقطع البحر فافتتح حصنين وعاد الرشيد الي بغداد فدخلها لليلتين بقيتا من ذي الحجة وقال والله اني لاطوي
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,2168,2393,281,1165,2168,2394,1054,596, ابو السرايا الدراهم بالكوفة وسير جيوشه الي البصرة وواسط ونواحيهما فولي البصرة العباس بن محمد بن عيسي بن محمد الجعفري وولي مكة الحسين بن الحسن بن علي بن الحسين بن علي الذي يقال له الافطس وجعل اليه الموسم وولي اليمن ابراهيم بن موسي بن جعفر وولي فارس اسماعيل بن موسي بن جعفر وولي الاهواز زيد بن موسي بن جعفر فسار الي البصرة وغلب عليها واخرج عنها العباس بن محمد الجعفري ووليها مع الاهواز ووجه ابو السرايا محمد بن سليمان بن داود بن الحسن بن الحسن بن علي الي المداءن وامره ان ياتي بغداد من الجانب الشرقي فاتي المداءن واقام بها وسير عسكره الي ديالي وكان بواسط عبد الله بن سعيد الحرشي واليا عليها من قبل الحسن بن سهل فانهزم من اصحاب ابي السرايا الي بغداد فلما راي الحسن ان اصحابه لا يلبثون لاصحاب ابي السرايا ارسل الي هرثمة يستدعيه لمحاربة ابي السرايا وكان قد سار الي خراسان مغاضبا للحسن فحضر بعد امتناع وسار الي الكوفة في شعبان وسير الحسن, ابو السرايا الدراهم بالكوفة ونقش حولها ان الله يحب الذين يقاتلون في سبيله صفا كانهم بنيان مرصوص ولما بلغ زهير قتل ابي السرايا عبدوسا وهو بالقصر انحاز بمن معه الي نهر الملك ثم ان ابا السرايا اقبل حتي نزل قصر ابن هبيرة باصحابه وكانت طلاءعه تاتي كوثي ونهر الملك ووجه ابو السرايا جيوشا الي البصرة وواسط فدخلوها وكان بواسط ونواحيها عبد الله بن سعيد الحرشي واليا عليها من قبل الحسن بن سهل فواقعه جيش ابيms2393 السرايا قريبا من واسط فهزموه فانصرف راجعا الي بغداد وقد قتل من اصحابه جماعة واسر اخرون فلما راي الحسن بن سهل ان ابا السرايا ومن معه لا يلقون له عسكرا الا هزموه ولا يتوجهون الي بلدة الا دخلوها ولم يجد فيمن معه من القواد من يكفيه حربه اضطر الي هرثمة وكان هرثمة حين قدم الحسن العراق واليا عليها من قبل المامون سلم له ما كان بيده بها من الاعمال ثم توجه الي خراسان مغاضبا للحسن فسار حتي نزل حلوان فبعث اليه الحسن السندي وصالحا صاحب المصلي فساله الانصراف الي بغداد لحرب ابي السرايا فامتنع فانصرفت الرسل الي الحسن باباءه فاعاد عليه السندي بكتب لطيفة فاجاب فانصرف الي بغداد فقدمها في شعبان وتهيا للخروج الي الكوفة فامر الحسن بن سهل
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,2432,2807,178,1040,2432,2808,578,214, واكثرهم عبادة قال عبد الله بن ابراهيم الاسكافي جلس المهتدي للمظالم فاستعداه رجل علي ابن له فامر باحضاره فاحضر واقامه الي جانب خصمه ليحكم بينهما فقال الرجل للمهتدي والله يا امير المءمنين ما انت الا كما قيل حكمتوه قاضيا بينكم ابلج مثل القمر الزاهر لا يقبل الرشوة في حكمه ولا يبالي غبن الخاسر فقال المهتدي اما انت ايها الرجل فاحسن الله مقالتك واما انا فما جلست حتي قرات ونضع الموازين القسط ليوم القيامة الاية قال فما رايت باكيا اكثر من ذلك اليوم قال ابو العباس, الحديث اخبرنا عبد الرحمن بن محمد قال اخبرنا احمد بن علي بن ثابت الخطيب قال اخبرنا ابن رزق حدثنا محمد بن عمرو بن القاضي الحافظ اخبرنا محمد بن الحسن بن سعدان المروزي قال حدثنا محمد بن عبد الكريم بن عبيد الله السرخسي قال حدثني المهتدي بالله قال حدثني علي بن هاشم بن طبراخ عن محمد بن الحسن الفقيه عن ابن ابي ليلي عن داود عن ابيه عن ابن عباس قال قال العباس يا رسول الله ما لنا في هذا الامر شء قال لي النبوة ولكم الخلافة بكم يفتح هذا الامر وبكم يختم قال وقال النبي صلي الله عليه وسلم للعباس من احبك نالته شفاعتي ومن ابغضك فلا نالته شفاعتي ذكر طرف من سيرته واحوالهms2807 اخبرنا عبد الرحمن بن محمد قال اخبرنا ابو بكر احمد بن علي بن ثابت الخطيب قال اخبرنا احمد بن عمر بن روح النهرواني قال اخبرنا المعافي بن زكريا قال حدثني بعض الشيوخ ممن شاهد جماعة من العلماء وخالط كثيرا من الرءساء ان هاشم بن القاسم الهاشمي قال
0630IbnAthirCizzDin.Kamil,0597IbnJawzi.Muntazam,2575,2980,1589,1343,2576,2981,122,102, ابي سفيان علي المنابر وامرms2575 بانشاء كتاب يقرا علي الناس وهو كتاب طويل قد احسن كتابته الا انه قد استدل فيه باحاديث كثيرة علي وجوب لعنه عن النبي لا تصح وذكر في الكتاب يزيد وغيره من, الماء في يومه ونودي بمثل ذلك في يوم الخميس فلما كانت عشية الخميس نودي علي باب صاحب الشرطة بالجانب الشرقي بان امير المءمنين قد اطلق الناس في وقود النيران وصب الماء ففعلت العامة في ذلك ما جاوز الحد حتي صبوا علي اصحاب الشرطة فكان ذلك من اعظم الفتن وفي هذه السنةms2980 اولعت العوام بان يقولوا لمن راوه من الخدم السود يا عقعق فبالغوا في اذي الخدم فتقدم باخذ جماعة وضربهم وفيها عزم المعتضد علي لعن معاوية
