book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1436,437,1487,1501,1437,438,218,599, الاشعث ومحمد بن عبد الرحمن بن سعيد فاتوا الاهواز فاجتمعms1436 بها ناس كثير فبلغ ذلك خالد بن عبيد الله فكتب اليهم يامرهم بالرجوع الي المهلب وتهددهم ان لم يفعلوا بالضرب والقتل ويحذرهم عقوبة عبد الملك فلما قرا الرسول من الكتاب عليهم سطرا او سطرين قال زحر اوجز فلما فرغ من قراءته لم يلتفت الناس اليه واقبل زحر, اسحاق ومحمدا وفاته زحر بن قيسms0437 فحبسهما يومين ثم اخذ عليهما الا يفارقاه فما لبثا الا يوما حتي انصرفا ولحقا بزحر بن قيس بالاهواز فاجتمع بها ناس كثير ممن يريد البصرة فبلغ ذلك خالد بن عبد الله فكتب الي الناس كتابا وبعث رسلا تضرب وجوه الناس وتردهم فقدم مولي له فقرء الكتاب علي الناس وقد جمعوا له وكان فيه حض علي الجهاد وتوبيخ للرءساء وتهديد لعامة الناس ويقول في اخره ايها الناس اعلموا علي من اجتراتم ومن عصيتم انه عبد الملك بن مروان امير المءمنين الذي ما فيه غميزة ولا عنده رخصة علي من خالفه وعصي امره وانما سوطه سيفه فلا تجعلوا علي انفسكم سبيلا فاني لم الكم نصيحة اذهبوا الي مكتبكم وطاعة خليفتكم ولا ترجعوا عاصين مخالفين فاقسم بالله لا اثقف عاصيا بعد كتابي هذا
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1468,461,339,551,1468,462,674,832, شبيب عبد الرحمن بن محمد بن الاشعث وقتل عثمان قطن ثم ان الحجاج دعا عبد الرحمن بن محمد بن الاشعث وامره ان ينتخب من الناس ستة الاف فارس ويسير في طلب شبيب اين كان ففعل ذلك وسار نحوه وكتب الحجاج اليه والي اصحابه يتهددهم بالقتل والتنكيد ان انهزموا فوصل عبد الرحمن الي المداءن فاتي الجزل يعوده من جراحته فاوصاه الجزل بالاحتياط وحذره من شبيب واصحابه واعطاه فرسا كانت له تسمي الفسيفسا وكانت لا تجاري, اهب ما غنمت لاهل الردة فقال له اصحابه مادون الكوفة احد يمنعها فنظر فاذا اصحابه قد جرحوا فقال لهم ما عليكم اكثر مما فعلتم وخرج بهم الي نفر ثم خرج بهم الي بغداد نحو خانيجار فاقام بها ولما بلغ الحجاج ان شبيبا قد اخذ نحو نفر ظن انه يريد المداءن وهي باب الكوفة ومن اخذ المداءن كان ما في يديه من ارض الكوفة اكثر فهال ذلك الحجاج وبعث الي عثمان بن قطن وسرحه الي المداءن وولاه منبرها والصلاة ومعونة جوخي كلها وخراج الاستان فخرج مسرعا حتي نزل المداءن وعزل الحجاج ابن ابي عصيفر وكان بها الجزل مقيما يداوي جراحاته وكان ابن ابي عصيفر يعوده ويكرمه ويلطفه فلما قدم عثمان بن قطن لم يكن يتعاهده ولا يلطفه بشء فكان الجزل يقول اللهم زد ابن ابي عصيفر جودا وزد عثمان بن قطن ضيقا وبخلا ثم ان الحجاج دعا عبد الرحمان بن محمد بن الاشعث فقال له انتخب الناس واخرج من قومه ستماءة من كندة ومن ساءر الناس ستة الاف واستحثه الحجاج فعسكر بدير عبد الرحمان فلما اراد الحجاج اشخاصهم كتب اليهم كتابا قرء عليهم اما بعد فقد اعتدتم عادة الاذلاء ووليتم الدبر يوم الزحف داب الكافرين واني قد صفحت عنكم مرة بعد مرة وتارة بعد اخري واني اقسمms0461 لكم بالله قسما صادقا لءن عدتم لذلك لاوقعن بكم ايقاعا اكون به اشد عليكم من هذا العدو الذي تهربون منه في بطون الاودية والشعاب وتسترون منه بافناء الانهار والواذ الجبال فخاف من كان له معقول علي نفسه ولم يجعل عليها سبيلا وقد اعذر من انذر والسلام وارتحل عبد الرحمان في الناس حتي مر بالمداءن فنزل بها يوما حتي تشري به اصحابه حواءجهم ثم نادي في الناس بالرحيل فارتحلوا ثم اقبل حتي دخل علي عثمان بن قطن ثم اتي الجزل فساله عن جراحته وحدثه ساعة فقال له الجزل يا ابن عم انك تسير الي فرسان العرب وابناء الحرب واحلاس الخيل والله لكانما خلقوا من ضلوعها ثم بنوا علي ظهورها ثم هم اسد الاجم الفارس منهم اشد من ماءة ان لم يبدا به بدا وان هجهج اقدم واني قد قاتلتهم وبلوتهم فاذا اصحرت لهم انتصفوا مني وكان لهم الفضل علي واذا خندقت علي او قاتلتهم في مضيق نلت منهم ما احب وكان لي عليهم فلا تلقهم وانت تستطيع الا في تعبءة او خندق ثم ودعه وقال له الجزل هذه فرسي الفسيفساء خذها فانها لا
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1478,475,1606,694,1479,475,174,951, وحرق في عسكره واتي الخبرms1478 الحجاج وشبيبا فكبر الحجاج واصحابه واما شبيب فركب هو واصحابه وقال الحجاج لاهل الشام احملوا عليهم فانهم قد اتاهم ما ارعبهم فشدوا عليهم فهزموهم وتخلف شببيب في حامية الناس فبعث الحجاج الي خيله ان دعوه فتركون, الناس حتي خرج من الجسر وتبعه خيل الحجاج قال فجعل يخفق براسه قال اصغر الخارجي كنت معه لما انهزم فقلت يا امير المءمنين التفت فانظر من خلفك قال فالتفت غير مكترث وجعل يخفق براسه قال فدنوا منا فقلت يا امير المءمنين قد دنوا منك قال فالتفت والله غير مكترث وجعل يخفق براسه فبينا هو كذلك اذ بعث الحجاج الي خيله ان دعوه في
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1486,480,1156,1317,1487,481,958,149, البراء بن قبيصة ليحثه علي قتال الخوارج ويامره بالجد وانه لا عذر له عنده فخرج من صلاة الغداة الي الظهر ثم انصرفوا والبراء علي مكان عال يراهم فجاء الي المهلب فقال ما رايت كتيبة ولا فرسانا اصبر ولا اشد من الفرسان الذين يقاتلونك ثم ان المهلب رجع العصر فقاتلهم كقتالهم اول مرة لا يصد كتيبة عن كتيبة وخرجت كتيبة من كتاءب الخوارج لكتيبة من اصحاب المهلب فاشتد بينهم القتال الي ان حجز بينهم الليل فقالت احداهما للاخري من انتم فقال هءلاء نحن من بني تميم وقال هءلاء نحن من بني تميمms1486 وانصرفوا عند المساء فقال المهلب للبراء بن قبيصة كيف رايت قوما ما يعينك عليهم الا الله جل ثناءه فاحسن المهلب الي البراء وامر له بعشرة الاف درهم وانصرف البراء الي الحجاج وعرفه عذر المهلب ثم ان المهلب قاتلهم ثمانية عشر شهرا لا يقدر منهم علي شء ثم ان عاملا لقطري علي ناحية كرمان يدعي المقعطر الضبي قتل رجلا منهم فوثبت الخوارج الي قطري وطلبوا منه ان يقيدهم من المقعطر فلم يفعل وقال انه تاول فاخطا التاويل ما اري ان تقتلوه وهو في ذوي السابقة فيكم فوقع بينم الاختلاف وقيل كان سبب اختلافهم ان رجلا كان في عسكرهم يعمل النصول المسمومة فيرمي بها اصحاب المهلب فشكا اصحابه منها فقال اكفيكموه فوجه رجلا من اصحابه ومعه كتاب وامره ان يلقيه في عسكر قطري ولا يراه احد ففعل ذلك ووقع الكتاب الي قطري فراي فيه اما بعد فان نصالك وصلت وقد انفذت اليك الف درهم فاحضر الصانع فساله فجحد فقتله قطري فانكر عليه عبد ربه الكبير قتله واختلفوا ثم وضع المهلب رجلا نصرانيا وامره ان يقصد قطريا ويسجد له ففعل ذلك فقال له الخوارج ان هذا قد اتخذك الها ووثب بعضهم الي النصراني فقتله فزاد اختلافهم وفارق بعضهم قطريا ثم ولوا عبد, له واقام المهلب علي قتال الازارقة ذكر اختلاف كلمة الخوارج الي ان هلكوا باجمعهم فلم يزالوا يقتتلون الي ان بعث قطري عاملا له علي ناحية كرمان يقال له المقعطر فقتل رجلا كان ذا باس من الخوارج فوثبت الخوارج الي قطري فذكروا ذلك له وقالوا له امكنا من المقعطرms0480 نقتله بصاحبنا فقال لهم ما اري ان افعل رجل تاول فاخطا في التاويل ما اري ان تقتلوه وهو من ذوي الفضل والسابقة فيكم قالوا بلي فقال لهم لا فوقع الاختلاف بينهم فولوا عبد رب الكبير وخلعوا
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1533,517,652,421,1533,517,728,784, في ثمانماءة وجعلهم ارباعا وبيتهم وكان لا يمر بشء الا ضربوه من رجل ودابة وغير ذلك فلبس نيزك سلاحه ووقف وارسل طرخون الي موسي ان كف, ثلثه خرج موسي في ثلاثماءة واخوه في ثلاثماءة ويزيد بن هذيل في ثلاثماءة ورقبة بن الحر في ثلاثماءة وقال لهم تفرقوا ارباعا حتي تدخلوا عسكرهم من اربع نواحي ولا يمر احد منكم بشء الا ضربه فدخلوا عسكرهم من النواحي لا يمرون بدابة ولا رجل ولا خباء ولا جوالق الا ضربوه وهجم نوح بن عبد الله بن خازم علي سرادق طرخون فبرز اليه فتجاولا وطعن طرخون فرس نوح في خاصرته فشب ودلي بنوح حتي سقط في نهر الصغانيان وراسل طرخون موسي كف اصحابك
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1543,522,1494,1298,1544,523,306,655, خبره علي الحجاج فاشفق عليms1543 الجند فامر الناس بالدعاء لهم في المساجد وهم يقتتلون كل يوم وكان لقتيبة عين من العجم يقال له تندر فاعطاه اهل بخاري مالا ليرد عنهم قتيبة فاتاه فقال له سرا من الناس ان الحجاج قد عزل وقد اتي عامل الي خارسان فلو رجعت بالناس كان اصلح فامر به فقتل خوفا من ان يظهر الخبر فيهلك الناس ثم امر اصحابه بالجد في القتال فقاتلهم قتالا شديدا فانهزم, فاشفق علي الجند وامر الناس بالدعاء لهم في المساجد وهم يقتتلون في كل يوم وكان لقتيبة عين يقال له تندر من العجم فاعطاه اهل بخاري مالا علي ان يفتا عنهم قتيبة ذكر حيلة لتندر ما نفذت له وقتل لاجلها اقبل تندر الي قتيبة فقال اخلني فنهض الناس واحتبس قتيبة ضرار بن حصين الضبي فقال تندر هذا عامل يقدم عليكms0522 وقد عزل الحجاج فلو انصرفت بالناس الي مرو فدعا قتيبة مولاه سيا فقال له اضرب عنق تندر فقتله ثم قال لضرار لم يعلم هذا الخبر غيري وغيرك واني اعطي الله عهدا ان ظهر هذا الحديث من احد حتي تنقضي حربنا لالحقنك بتندر فاملك لسانك فان انتشار هذا الحديث يفت في اعضاد الناس ثم اذن للناس فدخلوا فراعهم قتل تندر فوجموا واطرقوا فقال قتيبة ما يردعكم من قتل عبد احانه الله قالوا كنا نظنه ناصحا للمسلمين قال بل كان غاشا قد مضي لسبيله بذنبه فاغدوا علي قتال عدوكم والقوهم بغير ما كنتم تلقونهم به فغدا الناس متاهبين فاخذوا مصافهم ومشي قتيبة فحض اهل الرايات فكانت بين الناس مشاولة ثم انهم تزاحفوا والتقوا واخذت السيوف ماخذها فقاتلوهم حتي زالت الشمس ثم منح الله المسلمين اكتافهم فانهزم المشركون يريدون المدينة
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1589,541,1541,1320,1590,542,175,70, وامسك بيده وقيل كان في الكتاب الثالث لءن لم تقرنيms1589 علي ما كنت عليه وتءمنني لاخلعنك ولاملانها عليك رجالا وخيلا ثم امر سليمان برسول قتيبة فانزل ثم احضره ليلا فاعطاه دنانير جاءزته واعطاه عهد قتيبة علي خراسان وسير معه رسولا بذلك فلما كانا بحلوان بلغهما خلع, ثم امسكه بيده ثم امر رسول قتيبة ان ينزل فحول الي دار الضيافة فلما امسي دعا به سليمان فاعطاه صرة فيها دنانير فقال هذه جاءزتك وهذا عهد صاحبك علي خراسان فسر وهذا رسولي معك بعهده فخرج الباهلي و معه رسول سليمان فلما كانا بحلوان تلقاهما الناس بخلع قتيبة واضطراب الامر فدفع الرسول العهدms0541 الي رسول قتيبة وانصرف هو ذكر عجلة قتيبة بالخلع وما دبره من امره فاما قتيبة فانه لما هم بالخلع استشار
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1605,556,493,542,1605,556,1014,747, ذلك مدينة ورجع الي خراسان واستعمل علي جرجان جهم بن زحر الجعفي وقيل بل قال يزيد لاصحابه لما ساروا اذا وصلتم الي الحصن انتظروا فاذا كان السحر كبروا واقصدوا الباب فستجدونني قد نهضت بالناس اليه فلما دخل ابن زحر امهل حتي كانت الساعة التي امره يزيد ان ينهض فيها فكبر ففزع اهل الحصن وكان اصحاب لا يلقون احدا الا قتلوه ودهش الترك فبقوا لا يدرون اين يتوجهون وسمع يزيد التكبير فسار في الناس الي الباب فلم يجد عند ه احد يمنع وهم مشغولون بالمسلمين فدخل الحصن من ساعته واخرج من فيه وصلبهم فرسخين عن يمين الطريق ويساره فصلهم اربعة فراسخ وسبي اهلها وغنم ما فيها وكتب الي سليمان بالفتح يعظمه, مدينة وكتب بذلك الي سليمان بن عبد العزيز بالفتح وعظم ذلك قال ان الله فتح لامير المءمنين من جرجان وطبرستان ما اعيا سابور ذا الاكتاف وكسري بن قباذ وكسري بن هرمز واعيا الفاروق عمر بن الخطاب وعثمان بن عفان ومن بعدهما من خلفاء الله وكتب في الكتاب ان قد صار عندي من
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1637,573,439,730,1637,573,717,797, مسلمة فعبء جنود اهل الشام ثم قرب من ابن المهلب وجعل علي ميمنته جبلة بن مخرمة الكندي وعلي ميسرته الهذيل بن زفر بن الحرث الكلابي وجعل العباس بن الوليد علي ميمنته سيف بن هانء الهمداني وعلي ميسرته سويد بن القعقاع التميمي وكان مسلمة علي الناس وخرج يزيد بن المهلب وقد جعل علي ميمنته حبيب بن المهلب وعلي ميسرته المفضل بن المهلب فخرج رحل من, مسلمة فعبي جنود اهل الشام ميمنة وميسرة وازدلف بهم نحو يزيد وخرج اليه يزيد في مثل تعبءته فحدث العلاء بن منهال ان رجلا من
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1639,576,1584,484,1640,576,22,519, بالبصرة فاعدوا السفن وتجهزواms1639 للركوب في البحر وكان يزيد بن المهلب بعث وداع بن, البحرية وتجهزوا بكل الجهاز لانهم كانوا يتخوفون ما كان وقد كان يزيد بن المهلب بعث وداع بن
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1639,575,1584,1553,1640,576,22,519, بالبصرة فاعدوا السفن وتجهزواms1639 للركوب في البحر وكان يزيد بن المهلب بعث وداع بن, ومالك وعبد الملك ابنا مسمعms0575 وغيرهم من الاشراف وكانوا قالوا له ويحك انا لا نراك تقتلنا الا ان اباك قد قتل وان قتلنا ليس بنافعك في الدنيا وهو والله ضارك في الاخرة فقتلهم كلهم الا ربيع بن زياد بن ربيع بن انس فقال له قوم نسيته فقال ما نسيته ولكن لم اكن لاقتله وهو شيخ من قومي له شرف ومعروف ولست اتهمه في ود ولا اخاف بغيه ورثي الشعراء يزيد واخوته المقتولين فاكثروا واقبل معاوية بن يزيد حتي اتي البصرة معه المال والخزاءن وجاء المفضل فاجتمع اليه جميع ال المهلب بالبصرة وقد كانوا اعدوا السفن البحرية وتجهزوا بكل الجهاز لانهم كانوا يتخوفون ما كان وقد كان يزيد بن المهلب بعث وداع بن
0630IbnAthirCizzDin.Kamil,0421Miskawayh.Tajarib,1674,599,1552,1274,1675,600,40,929, تعصب حتي افسد الناس وضربms1674 نصر بن سيار ونفرا معه بالسياط منهم عبد الرحمن بن نعيم وسورة بن الحر, تعصب حتي افسد الناس وخطب في يوم جمعة فقال في خطبته قبح الله هذه الوجوه وجوه اهل الشقاق والنفاق والشغب والفساد اللهم فرق بيني وبينهم واخرجني الي مهاجري ووطني ثم قال من يروم ما قبلي او يترمرم وامير المءمنين خالي وخالد بن عبد الله اخي ومعي اثنا عشر الف سيف يمان ثمms0599 نزل عن منبره فلما صلي ودخل عليه الناس واخذوا مجالسهم اخرج كتابا من تحت فراشه فقراه علي الناس فيه ذكر نصر بن سيار وعبد الرحمن بن نعيم وسورة بن ابجر والبختري بن ابي درهم من بني الحارث بن عباد فدعا بهم وانبهم فارم القوم وتكلم سورة بن ابجر فذكر حاله وطاعته ومناصحته وانه ليس ينبغي له ان يقبل قول عدو مبطل وان يجمع بينهم وبين من فوقهم بالباطل فلم يقبل قوله وامر بهم فجردوا فضرب عبد الرحمن بن النعيم وكان رجلا بطينا ارسح فلما ضرب التوي وجعل سراويله يزل عن موضعه فقام بعض اهل بيته فاخذ رداء له هرويا وقام مادا ثوبه بيديه وهو ينظر الي اسد يريد ان ياذن له فيءزره فاوما اليه ان افعل فدنا منه فازره وقال اصبر ابا زهير فان الامير وال مءدب ثم ضرب الجميع وحلقهم بعد الضرب ودفعهم الي عبد ربه بن ابي صالح مولي بني سليم وكان من الحرسي وعيسي بن بريق ثم وجههم الي خالد وكتب اليه انهم ارادوا الوثوب عليه فكان ابن بريق كلما نبت شعر احدهم حلقه وكان البختري بن ابي درهم يقول وددت انه ضربني وهذا شهرا يعني نصر بن سيار لما كان بينهم بالبروقان فارسل بنو تميم الي نصر ان شءتم انتزعناكم
