book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1296,126,537,1500,1296,127,895,529, ان هلك يزيد بن معاوية سنة اربع وستين فلما مات يزيد جاء الي سليمان اصحابه فقالوا قد هلك هذا الطاغية والامر ضعيف فان شءت وثبنا علي عمرو بن حريث وكان خليفة ابن زياد علي الكوفة ثم اظهرنا الطلب بدم الحسين وتتبعنا قتلته ودعونا الناس الي اهل هذا البيت المستاثر عليهم المدفوعين عن حقهم فقال سليمان بن صرد لا تعجلوا اني قد نظرت فيما ذكرتم فرايت ان قتلة الحسين هم اشراف الكوفة وفرسان العرب وهم المطالبون بدمه ومتي علموا ما, قتل الحسين وهلاك يزيد بنms126 معاوية ثلاث سنين وشهران واربعة ايام وهلك يزيد وامير العراق عبيد الله بن زياد وهو بالبصرة وخليفة بالكوفة عمرو بن حريث المخزومي فجاء الي سليمان اصحابه من الشيعة فقالوا قد مات هذا الطاغية والامر الان ضعيف فان شءت وثبنا علي عمرو بن حريث فاخرجناه من القصر ثم اظهرنا الطلب بدم الحسين وتتبعنا قتلته ودعونا الناس الي اهل هذا البيت المستاثر عليهم المدفوعين عن حقهم فقالوا في ذلك فاكثروا فقال لهم سليمان بن صرد رويدا لا تعجلوا اني قد نظرت فيما تذكرون فرايت ان قتلة الحسين هم اشراف اهل الكوفة وفرسان العرب وهم المطالبون بدمه ومتي علموا ما تريدون وعلموا انهم المطلوبون
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1302,144,1498,1476,1303,145,41,657, ركب راحلته نحو الكوفة فوصل اليms1302 نهر الحيرة يوم الجمعة فاغتسل ولبس ثيابه ثم ركب فمر بمسجد السكون وجبانه, استطعت الا توضع في الضلال ليكنms144 صاحبهم غيرك فان صاحب الفتنة اقرب شء اجلا واسوا الناس عملا فقال له المختار اني لا ادعو الي الفتنة انما ادعو الي الهدي و الجماعة ثم وثب فخرج وركب رواحله فاقبل نحو الكوفة حتي اذا كان بالقرعاء لقيه سلمة بن مرثد اخو بنت مرثد القابضي من همدان وكان من اشجع العرب وكان ناسكا فلما التقيا تصافحا وتساءلا فخبره المختار خبر الحجاز ثم قال لسلمة بن مرثد حدثني عن الناس بالكوفة قال هم كغنم ضل راعيها فقال المختار بن ابي عبيد انا الذي احسن رعايتها وابلغ نهايتها فقال له سلمة اتق الله واعلم انك ميت ومبعوث ومحاسب ومجزي بعملك ان خيرا فخيرا وان شرا فشرا ثم افترقا واقبل المختار حتي انتهي الي بحر الحيرة يوم الجمعة فنزل فاغتسل فيه وادهن دهنا يسيرا وليس ثيابه واعتم وتقلد سيفه ثم ركب راحلته فمر بمسجد السكون
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1309,160,1011,721,1309,160,1036,1016, انتقض فكانت الهزيمة ثم ودعهم ودعا لهم ودعوا له واثنوا عليه ثم ساروا مجدين فانتهوا, وكانت الهزيمة ثم وقف فودعهم وسال الله ان يصحبهم وينصرهم فاثني الناس عليه ودعوا له فقال له سليمان بن صرد نعم المنزول به انت اكرمت النزول و احسنت الضيافة ونصحت في المشورة ثم ان القوم جدوا في المسير فجعلوا يجعلون كل مرحلتين مرحلة قال فمررنا بالمدن حتي بلغنا ساعا ثم ان سليمان بن صرد عبي الكتاءب كما امره زفر ثم اقبل حتي انتهي الي عين الوردة فنزل في غربيها
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1313,169,350,770,1313,170,728,592, قومه ثم سار بالناس ليلته واصب الحثين ليلتقيهم فلم يرهم فلم يبعث في اثارهم وساروا حتي اتوا قرقيسيا فعرض عليهم زفر الاقامة فاقاموا ثلاثا فاضافهم ثم زودهم وساروا الي الكوفة ثم اقبل معد بن حذيفة بن اليمان في اهل المداءن فبلغ هيت فاتاه الخبر فرجع فلقي المثني بن مخربة العبدي في اخل التصرة بصدود فاخبره فاقاموا حتي اتاهم رفاعة فاستقبلوه وبكي بعضهم الي بعض واقاموا يوما وليلة ثم تفرقوا فسار كل طاءفة الي بلدهم ولما بلغ رفاعة الكوفة كان المختار, قومه ثم سار بالناس ليلته كلها حتي اصبح بالتنينير فعبر الخابور وقطع المعابر ثم مضي لا يمر بمعبر الا قطعه واصبح الحصين بن نمير فبعث فوجدهم قد ذهبوا فلم يبعث في اثارهم احدا وسار بالناس فاسرع وخلف رفاعة وراءهم ابا الجويرية العبدي في سبعين فارسا يسترون الناس فاذا مروا برجل قد سقط حمله او بمتاع قد سقط قبضه حتي يعرفه فان طلب او ابتغي بعث عليه فاعلمه فلم يزالوا كذلك حتي مروا بقرقيسيا من جانب البر فبعث اليهم زفر من الطعام والعلف مثل ما كان بعث اليهم في المرة الاولي وارسل اليهم الاطباء وقال اقيموا عندنا ما احببتم فان لكم الكرامة والمواساة فاقاموا ثلاثا ثم زود كل امرء منهم ما احب من الطعام والعلف قال وجاء سعد بن حذيفة بن اليمان حتي انتهي الي هيت فاستقبله الاعراب فاخبروه بما لقي الناس فانصرف فتلقي المثني بن مخربة العبدي بصندوداء فاخبره فاقاموا حتي جاءهم الخير ان رفاعة قد اظلكم فخرجوا حين دنا من القريةms169 فاستقبلوه فسلم الناس بعضهم علي بعض وبكي بعضها لي بعض وتناعوا اخوانهم فاقاموا بها يوما وليلة فانصرف اهل المداءن الي المداءن واهل البصرة الي البصرة واقبل اهل الكوفة الي الكوفة فاذا المختار محبوس قال هشام قال ابو مخنف عن عبد الرحمن بن يزيد بن جابر عن ادهم بن محرز الباهلي انه اتي عبد الملك بن مروان ببشارة الفتح قال فصعد المنبر فحمد الله واثني عليه ثم قال اما بعد فان الله قد اهلك من رءس اهل العراق ملقح فتنة وراس ضلالة سليمان بن صرد الا وان السيوف تركت راس المسيب بن نجبة خذاريف الا وقد قتل الله من رءسهم راسين عظيمين ضالين مضلين عبد الله بن سعد اخا الازد وعبد الله بن وال اخا بكر بن واءل فلم يبق بعد هءلاء احد عنده دفاع
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1330,175,1455,817,1331,176,183,640, بن مطيع علي عملهما بالكوفة فلقيه بحير بن رستان الحميري عند مسيره الي الكوفة فقالms1330 له لا تسر الليلة فان القمر بالناطح فلا تسر فقال له وهل نطلب الا النطح فلقي نطحا كما يريد فكان البلاء موكلا بمنطقه وكان شجاعا وسار ابراهيم الي المدينة وكسر الخراج وقال كانت فتنة فسكت عنه ابن الزبير وكان قدوم ابن, مطيع علي عملهما الي الكوفة قال ابو مخنف فحدثني الصقعب بن زهير عن عمر بن عبد الرحمن بن الحارث بن هشام قال دعا ابن الزبير عبد الله بن مطيع اخا بني عدي بن كعب والحارث بن عبد الله بن ابي ربيعة المخزومي فبعث عبد الله بن مطيع علي الكوفة وبعث الحارث بن عبد الله بن ابي ربيعة علي البصرة قال فبلغ ذلك بحير بن ريسان الحميري فلقيهما فقال لهما يا هذان ان القمر الليلة بالناطح فلا تسيرا فاما ابن ابي ربيعة فاطاعه فاقام يسيرا ثم شخص الي عمله فسلم واما عبد الله بن مطيع فقال له وهل نطلب الا النطح قال فلقي والله نطحا وبطحا قال يقول عمرو البلاء موكل بالقول قال عمر بن عبد الرحمن بن الحارث بن هشام بلغ عبد الملك بن مروان ان ابن الزبير بعث عمالا علي البلايا فقال من بعث علي البصرة فقيلms175 بعث عليها الحارث بن عبد الله بن ابي ربيعة قال لا حر بوادي عوف بعث عوفا وجلس ثم قال من بعث علي الكوفة قالوا عبد الله بن مطيع قال حازم وكثيرا ما يسقط وشجاع وما يكره ان يفر قال من بعث علي المدينة قالوا بعث اخاه مصعب بن الزبير قال ذاك الليث النهد وهو رجل اهل بيته قال هشام قال ابو مخنف وقدم عبد الله بن مطيع الكوفة في رمضان سنة يوم الخميس لخمس بقين من شهر رمضان فقال لعبد الله بن يزيد ان احببت ان تقم معي احسنت صحبتك واكرمت مثواك وان لحقت بامير المءمنين عبد الله بن الزبير فبك عليه كرامة وعلي من قبله من المسلمين وقال لابراهيم بن محمد بن طلحة الحق بامير المءمنين فخرج ابراهيم حتي قدم المدينة وكسر علي ابن الزبير الخراج وقال انما كانت فتنة فكف عنه ابن الزبير قال واقام ابن
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1331,177,1520,1201,1332,178,20,628, وعكت اني لاجد بردا شديدا ارجعا الي الاميرms1331 فاعلماه حالي فعادا الي ابن مطيع فاعلماه فتركه, وعكت اني لاجد قفقفة شديدة ثم تمثل قول عبد العزي بن صهل الازدي اذا ما معشر تركوا نداهم ولم ياتوا الكريهة لم يهابوا ارجعا الي ابن مطيع فاعلماه حالي التي انا عليها فقال له زاءدة بن قدامة اما انا ففاعل وانت يا اخا همدان فاعذرني عنده فانه خير لك قال ابو مخنف فحدثني اسماعيل بن نعيم الهمداني عن حسين بن عبد الله قالms177 قلت في نفسي والله ان انا لم ابلغ عن هذا ما يرضيه ما انا بامن من ان يظهر غدا فيهلكني قال فقلت له نعم انا اصنع عند ابن مطيع عذرك وابلغه كل ما تحب فخرجنا من عنده فاذا اصحابه علي بابه وفي داره منهم جماعة كثيرة قال فاقبلنا نحو ابن مطيع فقلت لزاءدة بن قدامة اما اني قد فهمت قولك حين قرات تلك الاية وعلمت ما اردت بها وقد علمت انها هي ثبطة عن الخروج معنا بعد ما كان قد لبس ثيابه واسرج دابته وعلمت حين تمثل البيت الذي تمثل انما اراد يخبرك انه قد فهم عنك ما اردت ان تفهمه وانه لن ياتيه قال فجاحدني ان يكون اراد شيءا من ذلك فقلت له لا تحلف فوالله ما كنت لابلغ عنك ولا عنه شيءا تكرهانه ولقد علمت انك مشفق عليه تجد له ما يجد المرء لابن عمه فاقبلنا الي ابن مطيع فاخبرناه
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1332,179,959,1466,1332,180,1021,210, لا تفعلوا فعادوا وناس من الشيعة ينتظرونهم ممن اعلموه بحالهم وكان ذلك قد شق علي المختار وخاف ان يعودوا بامر يخذل الشيعة, تفعلوا قال فجءنا واناس منms179 الشيعة ينتظرون لقدومنا ممن كنا قد اعلمناه بمخرجنا واطلعناه علي ذات انفسنا ممن كان علي راينا من اخواننا وقد كان بلغ المختار مخرجنا فشق ذلك عليه وخشي ان ناتيه بامر يخذل الشيعة عنه فكان قد ارادهم علي ان ينهض بهم قبل قدومنا فلم يتهيا ذلك له
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1334,184,755,394,1334,184,790,475, عليك باحدي هاتين الليلتين وقد بعثت ابني الي الكناسة فلو بعثت في كل جبانة عظيمة بالكوفة رجلا, الليلتين قال فخرج اياس في الشرط فبعث ابنه راشدا الي الكناسة واقبل يسير حول السوق في الشط ثم ان اياس بن مضارب دخل علي ابن مطيع فقال له اني قد
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1337,188,859,1500,1337,189,883,508, الفجر فاصبح وقد فرغ من تعبيته وصلي باصحابه بغلس وارسل ابن مطيع الي الجبابين فامر, اليهم ان كنتم تريدون اللحاقms188 بالمختار فلا تمروا علي جبانة السبيع فالحقوا بالمختار فتوافي الي المختار ثلاثة الاف وثمانماءة من اثني عشر الفا كانوا بايعوه فاستجمعوا له قبل انفجار الفجر فاصبح قد فرغ من تعبيته قال ابو مخنف فحدثني الوالبي قال خرجت انا وحميد بن بن مسلم والنعمان بن ابي الجعد الي المختار ليلة خرج فاتيناه في داره وخرجنا معه الي معسكره قال فوالله ما انفجر الفجر حتي فرغ من تعبيته فلما اصبح استقدم فصلي بنا الغداة بغلس ثم قرا والنازعات وعبس وتولي قال فما سمعنا اماما ام قوما افصح لهجة منه قال ابو مخنف حدثني حصيرة بن عبد الله ان ابن مطيع بعث الي اهل الجبابين
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1338,190,392,1186,1338,191,445,581, فهزمهم وصبر نعيم فقتل واسر سعر بن ابي سعر وجماعة من اصحابه فاطلق العرب وقتل الموالي وجاء شبث حتي احاط بالمختار, نعيم بن هبيرة فقتل ونزل معه سعر فاسر واسرت انا وخليد مولي حسان بن يخدج فقال شبث لخليد وكان وسيما جسيما من انت فقال خليد مولي حسان بن يخدج الذهلي فقال له شبث يا ابن المتكاء تركت بيع الصحناة بالكناسة وكان جزاء من اعتقك ان تعدو عليه بسيفك تضرب رقابه اضربوا عنقه فقتل وراي سعرا الحنفي فعرفه فقال اخو بني حنيفة فقال له نعم فقال ويحك ما اردت الي اتباع هذه السباية قبح الله رايك دعواms190 اذا فقلت في نفسي قتل المولي وترك العربي ان علم والله اني مولي قتلني فما عرضت عليه قال من انت فقلت من بني تيم الله قال اعرابي انت او مولي فقلت لا بل عربي انا من ال زياد بن خصفة فقال بخ بخ ذكرت الشريف المعروف الحق باهلك قال فاقبلت حتي انتهيت الي الحمراء وكانت لي في قتال القوم بصيرة فجءت حتي انتهيت الي المختار وقلت في نفسي والله لاتين اصحابي فلاواسينهم بنفسي فقبح الله العيش بعدهم قال فاتيتهم وقد سبقني اليهم سعر الحنفي واقبلت اليه خيل شبث وجاءه قتل نعيم بن هبيرة فدخل من ذلك اصحاب المختار امر كبير قال فدنوت من المختار فاخبرته بالذي كان من امري فقال لي اسكت فليس هذا بمكان الحديث وجاء شبث حتي احاط بالمختار
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1344,205,965,385,1344,205,1057,710, اميركم ان شءتم او فروا عنه وهو يامر الناس بما يفعلون ثم يغمي عليه ثم يفيق واقتتل الناس عند فلق الصبح يوم عرفة واشتد قتالهم الي ارتفاع الضحي فانهزم اهل, اميركم وان شءتم ففروا عنه قال فاخرجناه في ذي الحجة يوم عرفة سنة فاخذنا نمسك احيانا بظهره فيقول اصنعوا كذا اصنعوا كذا وافعلوا كذا فيامر بامره ثم لا يكون باسرع من ان يغلبه الوجع فيوضع هنيهة ويقتتل الناس وذلك عند شفق الصبح قبل شروق الشمس قال فحملت ميسرتهم علي ميمنتنا فاشتد قتالهم وتحمل ميسرتنا علي ميمنتهم فتهزمها ويحمل ورقاء بن عازب الاسدي في الخيل فهزمهم فلم يرتفع الضحي حتي هزمناهم
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1345,206,460,1555,1345,207,499,39, اقبل اليكم في ثمانين الفا وانما انا رجل منكم فاشيروا علي فاني لا اري لنا باهل الشام طاقة علي, قد جاءكم في جند اهل الشامms206 الاعظم وبجلتهم وفرسانهم و اشرافهم ولا اري لنا ولكم بهم طاقة علي هذه
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1347,211,752,1475,1347,212,768,297, ياتون القوم من وراءهم فمضيا كما امرهما فبلغ اهل اليمن سيرهما فافترقوا اليهما, اتوا القوم من وراءهم فمضيا فسلكا الطريقين اللذين امرهما بهماms211 وبلغ اهل اليمن مسير هذين الرجلين اليهم فاقتسموا تينك السكتين فاما السكة التي في دبر المسجد احمس فانه وقف فيها عبد الرحمن بن سعيد بن قيس الهمداني واسحاق بن الاشعث وزحر بن قيس واما السكة التي تلي الفرات فانه وقف فيها عبد الرحمن بن مخنف وبشير بن جرير بن عبد الله وكعب بن ابي كعب ثم ان القوم اقتتلوا كاشد قتال اقتتله قوم ثم ان
0630IbnAthirCizzDin.Kamil,0157AbuMikhnafAzdi.MaqtalHusayn,1349,216,1506,922,1350,217,695,396, فبينما هو يكلمه اذ مر به رجلms1349 من اصحاب ابي عمرة اسمه عبد الرحمن بن ابي الكنود فراي الكتاب وعنوانه لمصعب بن الزبير من شمر فقال للعلج اين هو فاخبره فاذا ليس بينه وبينهم الا ثلاثة فراسخ قال فاقبلوا يسيرون اليه وكان قد قا لشمر اصحابه لو ارتحلت بنا من هذه القرية فانا نتخوف منها فقال كل هذا فزعا من الكذاب والله لا اتحول منها ثلاثة ايام ملا الله قلوبهم رعبا فانهم لنيام اذ سمع وقع الحوافر فقالوا في انفسهم هذا صوت الدبي ثم اشتد فذهب اصحابه ليقوموا فاذا بالخيل قد اشرفت من التل فكبروا واحاطوا بالابيات فولي اصحابه هاربين وتركوا خيولهم وقام شمر وقد اتزر ببرد وكان ابرص فطهر بياض بربصه من فوق البرد وهو ياطعنهم بالرمح وقد عجلوه عن ليس ثيابه وسلاحه وكان اصحابه قد فارقوه فلما ابعدوا عنه سمعوا التكبير وقاءلا يقول قتل الخبيث قتله ابن ابي الكنود وهو الذي راي الكتاب, لقاءم معه يكلمه اذ مر به رجل من اصحاب ابي عمرة فراي الكتاب مع العلج وعنوانه لمصعب من شمر فسالوا العلج عن مكانه الذي هو به فاخبرهم فاذا ليس بينهم وبينه الا ثلاثة فراسخ قال فاقبلوا ايسيرون اليه قال ابو مخنف فحدثني مسلم ابن عبد الله قال وانا والله مع شمر تلك الليلة فقلنا لو انك ارتحلت بنا من هذا المكان فانا نتخوف به فقال او كل هذا فرقا من الكذاب والله لا اتحول منه ثلاثة ايام ملاء الله قلوبكم رعبا قال وكان بذلك المكان الذي كنا فيه دبي كثير فوالله اني لبين اليقظان والناءم اذ سمعت وقع حوافر الخيل فقلت في نفسي هذا صوت الدبي ثم اني سمعته اشد من ذلك فانتبهت ومسحت عيني وقلت لا واللهms216 ما هذا بالدبي قال وذهبت لاقوم فاذا انا بهم قد اشرفوا علينا من التل فكبروا ثم احاطوا بابياتنا وخرجنا نشتد علي ارجلنا وتركنا خيلنا قال فامر علي شمر وانه لمتزر ببرد محقق وكان ابرص فكاني انظر الي بياض كشحيه من فوق البرد فانه ليطاعنهم بالرمح قد اعجلوه ان يلبس سلاحه وثيابه فمضينا وتركناه قال فما هو الا ان امعنت ساعة اذ سمعت الله اكبر قتل الله الخبيث قال ابو مخنف حدثني المشرقي عن عبد الرحمن بن عبيد ابي الكنود قال انا والله صاحب
